timestamp,region,price_mwh,price,charge_power_kw,discharge_power_kw,charge_energy_kwh,discharge_energy_kwh,battery_charge_kwh,battery_discharge_kwh,soc_start_kwh,soc_kwh,soc_percent,charge_cost,discharge_revenue,interval_revenue,cumulative_revenue,cumulative_charge_energy_kwh,cumulative_discharge_energy_kwh,operating_state,equivalent_full_cycles,day
2026-08-01 00:05:00,VIC1,92.76094,0.09276094,0.0,4.601113995544991,0.0,0.3834261662954159,0.0,0.4041666666666666,14.55,14.145833333333334,48.61111111111111,0.0,0.0355669716061591,0.0355669716061591,0.0355669716061591,0.0,0.3834261662954159,discharge,0.014029180695847361,2026-08-01
2026-08-01 00:10:00,VIC1,99.18793,0.09918793,0.0,4.601113995544991,0.0,0.3834261662954159,0.0,0.4041666666666666,14.145833333333334,13.741666666666667,47.22222222222222,0.0,0.03803124774267807,0.03803124774267807,0.07359821934883717,0.0,0.7668523325908319,discharge,0.028058361391694722,2026-08-01
2026-08-01 00:15:00,VIC1,122.3666,0.1223666,0.0,4.601113995544991,0.0,0.3834261662954159,0.0,0.4041666666666666,13.741666666666667,13.3375,45.83333333333333,0.0,0.04691855632060465,0.04691855632060465,0.12051677566944183,0.0,1.1502784988862478,discharge,0.04208754208754208,2026-08-01
2026-08-01 00:20:00,VIC1,99.18793,0.09918793,0.0,4.601113995544991,0.0,0.3834261662954159,0.0,0.4041666666666666,13.3375,12.933333333333334,44.44444444444444,0.0,0.03803124774267807,0.03803124774267807,0.1585480234121199,0.0,1.5337046651816637,discharge,0.056116722783389444,2026-08-01
2026-08-01 00:25:00,VIC1,91.50097,0.09150097,0.0,4.601113995544991,0.0,0.3834261662954159,0.0,0.4041666666666666,12.933333333333334,12.529166666666667,43.05555555555555,0.0,0.03508386613941186,0.03508386613941186,0.19363188955153177,0.0,1.9171308314770796,discharge,0.0701459034792368,2026-08-01
2026-08-01 00:30:00,VIC1,90.56,0.09056,0.0,4.601113995544991,0.0,0.3834261662954159,0.0,0.4041666666666666,12.529166666666667,12.125,41.666666666666664,0.0,0.034723073619712864,0.034723073619712864,0.22835496317124462,0.0,2.3005569977724956,discharge,0.08417508417508417,2026-08-01
2026-08-01 00:35:00,VIC1,90.56,0.09056,0.0,4.601113995544991,0.0,0.3834261662954159,0.0,0.4041666666666666,12.125,11.720833333333333,40.27777777777777,0.0,0.034723073619712864,0.034723073619712864,0.2630780367909575,0.0,2.6839831640679117,discharge,0.09820426487093153,2026-08-01
2026-08-01 00:40:00,VIC1,90.99279,0.09099279,0.0,4.601113995544991,0.0,0.3834261662954159,0.0,0.4041666666666666,11.720833333333333,11.316666666666666,38.888888888888886,0.0,0.03488901663022386,0.03488901663022386,0.29796705342118135,0.0,3.0674093303633274,discharge,0.1122334455667789,2026-08-01
2026-08-01 00:45:00,VIC1,81.69672,0.08169672,0.0,0.0,0.0,0.0,0.0,0.0,11.316666666666666,11.316666666666666,38.888888888888886,0.0,0.0,0.0,0.29796705342118135,0.0,3.0674093303633274,idle,0.1122334455667789,2026-08-01
2026-08-01 00:50:00,VIC1,82.24103,0.08224102999999999,0.0,0.0,0.0,0.0,0.0,0.0,11.316666666666666,11.316666666666666,38.888888888888886,0.0,0.0,0.0,0.29796705342118135,0.0,3.0674093303633274,idle,0.1122334455667789,2026-08-01
